Iteration,Policy_ID,Rank,TOPSIS Score
4,I_15,16,0.7126574465210314
4,I_16,32,0.6551461705621352
4,I_17,31,0.6559117157256101
4,I_18,33,0.6541016227826383
4,I_19,27,0.666183646552372
4,I_20,39,0.577491482744069
4,N_21,12,0.7194140830514081
4,I_22,14,0.7190095104402112
4,I_23,14,0.7190095104402112
4,I_24,14,0.7190095104402112
4,I_25,29,0.6569430954318367
4,I_26,29,0.6569430954318367
4,I_27,29,0.6569430954318367
4,I_28,9,0.7287628471852658
4,I_29,9,0.7287628471852658
4,I_30,9,0.7287628471852658
4,N_31,47,0.4272567695450572
4,N_32,48,0.42177019206279015
4,I_33,46,0.4335174528004658
4,I_34,17,0.7077200211709069
4,I_35,36,0.609709191789068
4,I_36,5,0.7551873625471754
4,I_37,5,0.7551873625471754
4,I_38,11,0.7250055063747908
4,I_39,22,0.6935546711234675
4,N_40,21,0.695932408452181
4,N_41,7,0.7514089531343109
4,N_42,44,0.508345365536572
4,I_43,4,0.7611561882825215
4,I_44,2,0.7989198069049351
4,I_45,45,0.4936204484019875
4,N_46,35,0.6484723136797281
4,N_47,26,0.6696198576017136
4,N_48,23,0.690521560940766
5,I_01,39,0.5824182423367132
5,N_02,12,0.7152733795602019
5,I_03,29,0.6499475113516999
5,I_04,40,0.5795780158732556
5,I_05,14,0.7107231983511441
5,I_06,13,0.7117622346037538
5,N_07,1,0.8421790871483619
5,N_08,4,0.7634720051208751
5,N_09,43,0.5588200178325743
5,I_10,38,0.5925472408854063
5,I_11,37,0.5931956431272296
5,I_12,20,0.7004547935507124
5,I_13,28,0.6536931772569442
5,I_14,42,0.5590381783808339
5,I_15,11,0.7172898668638193
5,I_16,27,0.6601889746766307
5,I_17,34,0.6359778088067981
5,I_18,33,0.6369436346155823
5,I_19,26,0.6738683178772453
5,I_20,41,0.5748285024684098
5,N_21,9,0.7210448153590331
5,I_22,22,0.6990828325531242
5,I_23,22,0.6990828325531242
5,I_24,22,0.6990828325531242
5,I_25,31,0.6452223342746025
5,I_26,31,0.6452223342746025
5,I_27,31,0.6452223342746025
5,I_28,17,0.7059576133953357
5,I_29,17,0.7059576133953357
5,I_30,17,0.7059576133953357
5,N_31,48,0.4116586656906309
5,N_32,47,0.41464028417198
5,I_33,46,0.41990358056554905
5,I_34,15,0.707999013851678
5,I_35,36,0.6209652742098077
5,I_36,5,0.7439732944381814
5,I_37,5,0.7439732944381814
5,I_38,8,0.7269899095424763
5,I_39,25,0.689044480483429
5,N_40,7,0.732072384682495
5,N_41,2,0.7793289488126914
5,N_42,44,0.5082865340982113
5,I_43,10,0.7193878018716392
5,I_44,3,0.7709627663031167
5,I_45,45,0.49215032272426906
5,N_46,35,0.6252443154047469
5,N_47,19,0.7015327790068824
5,N_48,24,0.6944099164095037
6,I_01,37,0.5857558936207947
6,N_02,18,0.719175237644138
6,I_03,30,0.6630436207938075
6,I_04,38,0.582424539943113
6,I_05,16,0.720445458208187
6,I_06,21,0.7104721865957454
6,N_07,1,0.8462354469008051
6,N_08,2,0.8282761171982688
6,N_09,42,0.5621229890582509
6,I_10,40,0.5699150814811869
6,I_11,41,0.5621540890314183
6,I_12,25,0.6771384690898474
6,I_13,35,0.6361960348706232
6,I_14,39,0.5773780627410446
6,I_15,22,0.709169883033216
6,I_16,34,0.6445064504254622
6,I_17,31,0.6522393936136571
6,I_18,29,0.6673305864094486
6,I_19,33,0.648235309170651
6,I_20,43,0.5602216231128542
6,N_21,10,0.7430816099263526
6,I_22,12,0.7369617851118834
6,I_23,12,0.7369617851118834
6,I_24,12,0.7369617851118834
6,I_25,27,0.6708037239658162
6,I_26,27,0.6708037239658162
6,I_27,27,0.6708037239658162
6,I_28,8,0.7464663693758038
6,I_29,8,0.7464663693758038
6,I_30,8,0.7464663693758038
6,N_31,46,0.4357968246298583
6,N_32,47,0.43268552397868215
6,I_33,48,0.42768736960304754
6,I_34,20,0.7157879620890824
6,I_35,36,0.6161574455560308
6,I_36,4,0.7802845254520411
6,I_37,4,0.7802845254520411
6,I_38,14,0.7315894610500425
6,I_39,15,0.7206661602919527
6,N_40,19,0.7180380281564148
6,N_41,23,0.7069138967946402
6,N_42,44,0.5024919121501015
6,I_43,3,0.7822422600398202
6,I_44,6,0.7754185240507484
6,I_45,45,0.4984286978685197
6,N_46,32,0.6491206818813133
6,N_47,24,0.7065964846460785
6,N_48,17,0.7191854012693366
7,I_01,38,0.570472764709605
7,N_02,21,0.7391417980624906
7,I_03,32,0.6726300303962681
7,I_04,41,0.5643696175562338
7,I_05,16,0.7459976960814821
7,I_06,24,0.7232172840316804
7,N_07,1,0.8493165115651293
7,N_08,2,0.8224741039111998
7,N_09,43,0.5619346920992945
7,I_10,40,0.5685561069694687
7,I_11,42,0.5634510940574586
7,I_12,25,0.6945206352855813
7,I_13,34,0.6512445615186552
7,I_14,39,0.5703145284170731
7,I_15,23,0.727287830183691
7,I_16,26,0.6916596996206872
7,I_17,33,0.6707269155931619
7,I_18,27,0.6811675393864117
7,I_19,31,0.6727446905078825
7,I_20,37,0.601940398451156
7,N_21,15,0.7508478376348733
7,I_22,19,0.740150410618511
7,I_23,19,0.740150410618511
7,I_24,19,0.740150410618511
7,I_25,29,0.6799152310492267
7,I_26,29,0.6799152310492267
7,I_27,29,0.6799152310492267
7,I_28,12,0.7519295340454579
7,I_29,12,0.7519295340454579
7,I_30,12,0.7519295340454579
7,N_31,46,0.4126049172263016
7,N_32,47,0.4091125334629745
7,I_33,48,0.40887836814587397
7,I_34,9,0.7666599738452213
7,I_35,35,0.6510209366600335
7,I_36,3,0.8174824692043792
7,I_37,3,0.8174824692043792
7,I_38,14,0.7514384480161724
7,I_39,17,0.7453609324560514
7,N_40,7,0.7762968854435957
7,N_41,6,0.7798120593569597
7,N_42,45,0.525491012193971
7,I_43,5,0.7929121934127473
7,I_44,8,0.7747094945774546
7,I_45,44,0.5323158591466514
7,N_46,36,0.6470415402378847
7,N_47,10,0.7630472146347438
7,N_48,22,0.728584655428346
8,I_01,37,0.5805179359735868
8,N_02,17,0.7140561093259623
8,I_03,26,0.6678916623696938
8,I_04,38,0.575319138215871
8,I_05,16,0.7178876034593356
8,I_06,19,0.7105744161698491
8,N_07,1,0.8418885419460449
8,N_08,2,0.8062225949287496
8,N_09,43,0.5603769745430107
8,I_10,42,0.5658541699592898
8,I_11,40,0.5674433936883402
8,I_12,25,0.6884976721140632
8,I_13,32,0.6459142742763332
8,I_14,41,0.5662120408111366
8,I_15,21,0.7050647165972469
8,I_16,33,0.6451099236040632
8,I_17,31,0.6484217698970016
8,I_18,34,0.6392930434260449
8,I_19,27,0.6665195746022041
8,I_20,39,0.5724711011730457
8,N_21,8,0.7381127038814443
8,I_22,13,0.724972672063939
8,I_23,13,0.724972672063939
8,I_24,13,0.724972672063939
8,I_25,29,0.6614465142252345
8,I_26,29,0.6614465142252345
8,I_27,29,0.6614465142252345
8,I_28,10,0.7343234295538958
8,I_29,10,0.7343234295538958
8,I_30,10,0.7343234295538958
8,N_31,47,0.42441330307398534
8,N_32,47,0.42441330307398534
8,I_33,46,0.4277610048938182
8,I_34,18,0.7127930009354104
8,I_35,36,0.6133837488617805
8,I_36,6,0.7716333268149392
8,I_37,6,0.7716333268149392
8,I_38,5,0.7741338322279392
8,I_39,23,0.6986348867711035
8,N_40,20,0.7075769330912414
8,N_41,15,0.7183817748032213
8,N_42,44,0.5032921915648465
8,I_43,4,0.775342902150775
8,I_44,3,0.7890062788269674
8,I_45,45,0.49334214165709883
8,N_46,35,0.638072194755584
8,N_47,22,0.7001230514604381
8,N_48,24,0.689749186698179
9,I_01,38,0.5889989404079011
9,N_02,12,0.7368705096490742
9,I_03,28,0.6801205623080501
9,I_04,39,0.5861539348125724
9,I_05,11,0.7388486221506225
9,I_06,22,0.7200127524093244
9,N_07,1,0.8514540270443256
9,N_08,4,0.7960788344943539
9,N_09,43,0.5607108035965453
9,I_10,42,0.5753975031003634
9,I_11,41,0.5782194900516203
9,I_12,25,0.6970562059817966
9,I_13,35,0.6519574127600026
9,I_14,40,0.5820344612104812
9,I_15,23,0.7195296076691752
9,I_16,26,0.684390778132822
9,I_17,29,0.6635049079197363
9,I_18,33,0.662603902479637
9,I_19,27,0.682876504213986
9,I_20,37,0.5977260078183724
9,N_21,9,0.7409826294462951
9,I_22,19,0.7227569510529552
9,I_23,19,0.7227569510529552
9,I_24,19,0.7227569510529552
9,I_25,31,0.6629980722522184
9,I_26,31,0.6629980722522184
9,I_27,31,0.6629980722522184
9,I_28,14,0.7312756124978004
9,I_29,14,0.7312756124978004
9,I_30,14,0.7312756124978004
9,N_31,47,0.416541968681876
9,N_32,47,0.416541968681876
9,I_33,46,0.4340024482962821
9,I_34,8,0.7464449985777611
9,I_35,34,0.6536077188484339
9,I_36,6,0.7542118448799974
9,I_37,6,0.7542118448799974
9,I_38,17,0.723563921870325
9,I_39,16,0.7253986932524987
9,N_40,10,0.7407542389252271
9,N_41,2,0.8152900338636121
9,N_42,45,0.5090561826748548
9,I_43,5,0.7684099882946689
9,I_44,3,0.8135123977782196
9,I_45,44,0.5140183901972142
9,N_46,36,0.6501537660843901
9,N_47,24,0.7135360831935246
9,N_48,21,0.7209271464101554
10,I_01,38,0.5901741700734636
10,N_02,10,0.7703370319643841
10,I_03,33,0.679348944789666
10,I_04,40,0.571924077725046
10,I_05,18,0.7529899143036622
10,I_06,23,0.7237760291095463
10,N_07,1,0.851978815049273
10,N_08,2,0.8479416820603256
10,N_09,43,0.5542042405153536
10,I_10,39,0.5721992800017414
10,I_11,41,0.5701877369119402
10,I_12,25,0.7006975214699598
10,I_13,35,0.6574356213725993
10,I_14,42,0.5624631519135714
10,I_15,24,0.7226504937275693
10,I_16,29,0.6872868536922755
10,I_17,31,0.6846410520053462
10,I_18,32,0.6808055581172687
10,I_19,30,0.6848148374228546
10,I_20,37,0.6081962134268506
10,N_21,17,0.7554880916138023
10,I_22,20,0.751874309365859
10,I_23,20,0.751874309365859
10,I_24,20,0.751874309365859
10,I_25,27,0.6875737327065744
10,I_26,27,0.6875737327065744
10,I_27,27,0.6875737327065744
10,I_28,13,0.766732393302193
10,I_29,13,0.766732393302193
10,I_30,13,0.766732393302193
10,N_31,46,0.41363864780451803
10,N_32,47,0.40613465582789404
10,I_33,48,0.4054381644916781
10,I_34,16,0.7571249194372719
10,I_35,34,0.6609952947998162
10,I_36,3,0.8304167365613658
10,I_37,3,0.8304167365613658
10,I_38,8,0.7856373226999871
10,I_39,15,0.7633063653723012
10,N_40,6,0.7970454140051615
10,N_41,7,0.7967921775924041
10,N_42,45,0.5318188795065185
10,I_43,5,0.8130300396413888
10,I_44,9,0.7780025980318533
10,I_45,44,0.5363002470519151
10,N_46,36,0.6473528307085021
10,N_47,11,0.7670980907514682
10,N_48,22,0.7415639925949999
11,I_01,41,0.5690945083340463
11,N_02,7,0.7665960958943514
11,I_03,28,0.6633428687535898
11,I_04,38,0.5791692239581433
11,I_05,9,0.7635458441815214
11,I_06,17,0.7211236563623278
11,N_07,1,0.8488939407653449
11,N_08,8,0.7635959599684317
11,N_09,42,0.549214872401381
11,I_10,39,0.5712664482320065
11,I_11,40,0.5700609211156983
11,I_12,25,0.701161372844377
11,I_13,29,0.6580606902082637
11,I_14,43,0.5489343411443255
11,I_15,16,0.7274693514195285
11,I_16,26,0.6753938686457656
11,I_17,34,0.6440741589678559
11,I_18,33,0.6462174252395889
11,I_19,27,0.6719649602615932
11,I_20,37,0.5817472218238289
11,N_21,11,0.7486388624466378
11,I_22,23,0.7046931017701493
11,I_23,23,0.7046931017701493
11,I_24,23,0.7046931017701493
11,I_25,31,0.6517815023438475
11,I_26,31,0.6517815023438475
11,I_27,31,0.6517815023438475
11,I_28,19,0.7097168502568023
11,I_29,19,0.7097168502568023
11,I_30,19,0.7097168502568023
11,N_31,48,0.40011566433031054
11,N_32,46,0.40930171613055516
11,I_33,47,0.4086971083256727
11,I_34,10,0.7533973799206292
11,I_35,36,0.6222755373543551
11,I_36,2,0.8269535165195218
11,I_37,2,0.8269535165195218
11,I_38,12,0.7473285761388909
11,I_39,13,0.740602941516899
11,N_40,5,0.781701291758339
11,N_41,4,0.7909410733281534
11,N_42,44,0.5287320595494452
11,I_43,15,0.7364198020203898
11,I_44,14,0.7388102742657562
11,I_45,44,0.5287320595494452
11,N_46,35,0.6408225951768922
11,N_47,6,0.7685634365590159
11,N_48,21,0.7064326112868695
12,I_01,42,0.5665163878486609
12,N_02,13,0.7444201464120296
12,I_03,29,0.6593212341173244
12,I_04,39,0.5898581670738827
12,I_05,14,0.7380458171617518
12,I_06,21,0.7179348224100296
12,N_07,1,0.8463429086230619
12,N_08,5,0.777669230072068
12,N_09,43,0.557171559452979
12,I_10,38,0.5921727936649989
12,I_11,40,0.586620850436019
12,I_12,25,0.7115083085398383
12,I_13,28,0.6654936578540002
12,I_14,41,0.5675093611527648
12,I_15,17,0.7210809776431151
12,I_16,27,0.6768960256834938
12,I_17,34,0.6498981921673613
12,I_18,30,0.6575637931534929
12,I_19,26,0.6779341185542314
12,I_20,37,0.5965766887075338
12,N_21,10,0.7493922198273983
12,I_22,23,0.7117438439460885
12,I_23,23,0.7117438439460885
12,I_24,23,0.7117438439460885
12,I_25,32,0.6566942978315706
12,I_26,32,0.6566942978315706
12,I_27,32,0.6566942978315706
12,I_28,19,0.7189077169633897
12,I_29,19,0.7189077169633897
12,I_30,19,0.7189077169633897
12,N_31,47,0.4034165596030738
12,N_32,46,0.4084129644871922
12,I_33,48,0.40264401451341064
12,I_34,9,0.749655292461786
12,I_35,36,0.6256798815259066
12,I_36,3,0.7959202098372425
12,I_37,3,0.7959202098372425
12,I_38,11,0.7490057606758875
12,I_39,12,0.7447408473679802
12,N_40,7,0.756825028200102
12,N_41,6,0.768324099849738
12,N_42,44,0.5429430928743152
12,I_43,8,0.7505634280638163
12,I_44,2,0.814138017080613
12,I_45,45,0.5362077687837355
12,N_46,35,0.6436460847813688
12,N_47,15,0.7309302134114918
12,N_48,16,0.7299927872208737
13,I_01,37,0.5914171684039078
13,N_02,9,0.7165464116112787
13,I_03,25,0.6714858151790968
13,I_04,38,0.578969953754097
13,I_05,11,0.7071720125924863
13,I_06,20,0.694927450440011
13,N_07,1,0.8411049659837937
13,N_08,2,0.7627354114391526
13,N_09,40,0.5773243197776244
13,I_10,39,0.578702632900126
13,I_11,41,0.5739958765038493
13,I_12,21,0.6840935455619528
13,I_13,32,0.636006250719974
13,I_14,43,0.5561260363116353
13,I_15,10,0.7111988777226792
13,I_16,26,0.6680887823654407
13,I_17,34,0.6315224708483876
13,I_18,33,0.634271926679038
13,I_19,28,0.6461263993139538
13,I_20,42,0.5721243399500742
13,N_21,3,0.737305793758137
13,I_22,18,0.6954610007482648
13,I_23,18,0.6954610007482648
13,I_24,18,0.6954610007482648
13,I_25,30,0.6379854815369985
13,I_26,30,0.6379854815369985
13,I_27,30,0.6379854815369985
13,I_28,14,0.7025345193770479
13,I_29,14,0.7025345193770479
13,I_30,14,0.7025345193770479
13,N_31,48,0.4246030162880078
13,N_32,46,0.43219888973890885
13,I_33,47,0.4257123438855318
13,I_34,16,0.7002875083736376
13,I_35,36,0.6025565138692314
13,I_36,4,0.7321808846375171
13,I_37,4,0.7321808846375171
13,I_38,12,0.7030694085158462
13,I_39,23,0.6797892844163718
13,N_40,22,0.6826607164921324
13,N_41,6,0.7241796745511871
13,N_42,45,0.506446708786124
13,I_43,8,0.7184608346452601
13,I_44,7,0.7196061660138153
13,I_45,44,0.5077007018719474
13,N_46,35,0.6199224747665186
13,N_47,24,0.6725746082462444
13,N_48,27,0.6665227272523031
14,I_01,40,0.5753308927196548
14,N_02,16,0.7309768056500251
14,I_03,26,0.6727637193252541
14,I_04,39,0.5801693130860045
14,I_05,11,0.7420696812065423
14,I_06,24,0.7068619836319263
14,N_07,1,0.8463796475738461
14,N_08,4,0.7738080719149323
14,N_09,43,0.562260577559315
14,I_10,41,0.5752720408888689
14,I_11,38,0.5831291988027122
14,I_12,25,0.699985540930776
14,I_13,29,0.6558723113958121
14,I_14,42,0.5726559476219458
14,I_15,20,0.71464970020032
14,I_16,27,0.6715500153102146
14,I_17,35,0.6411428988397823
14,I_18,34,0.6459135930671794
14,I_19,28,0.6698094803931446
14,I_20,37,0.5913818140166337
14,N_21,9,0.7453500807445479
14,I_22,22,0.7093964360753002
14,I_23,22,0.7093964360753002
14,I_24,22,0.7093964360753002
14,I_25,32,0.6536679237117443
14,I_26,32,0.6536679237117443
14,I_27,32,0.6536679237117443
14,I_28,18,0.7158938163363706
14,I_29,18,0.7158938163363706
14,I_30,18,0.7158938163363706
14,N_31,48,0.40931861928843116
14,N_32,46,0.4146229177425537
14,I_33,47,0.4139039237175762
14,I_34,10,0.7452209531712601
14,I_35,36,0.6394193436427429
14,I_36,5,0.7713679055782685
14,I_37,5,0.7713679055782685
14,I_38,13,0.7392562455439797
14,I_39,15,0.7313200919020472
14,N_40,7,0.7659821073992014
14,N_41,2,0.8412822167620584
14,N_42,44,0.5099964518198747
14,I_43,12,0.7393514004007846
14,I_44,3,0.8031075904187638
14,I_45,45,0.5023443090207661
14,N_46,30,0.6541195513996045
14,N_47,8,0.7476562545892124
14,N_48,14,0.7327041917937461
15,I_01,40,0.5813050981375986
15,N_02,16,0.7614139534348703
15,I_03,29,0.6907625636130371
15,I_04,38,0.5851135224193786
15,I_05,11,0.7759814885253979
15,I_06,24,0.7173958035367474
15,N_07,1,0.8503171278747339
15,N_08,2,0.8365897773184118
15,N_09,43,0.5502223870942049
15,I_10,39,0.5851053079301438
15,I_11,41,0.5708061582376741
15,I_12,25,0.7108326375202008
15,I_13,34,0.6669480608479906
15,I_14,42,0.5686333060187916
15,I_15,23,0.7293225464616911
15,I_16,33,0.6771927290354801
15,I_17,28,0.6930554778827485
15,I_18,27,0.6954392801165644
15,I_19,26,0.6986779239334016
15,I_20,37,0.6175737763629274
15,N_21,22,0.7414598410301714
15,I_22,20,0.7500258994955299
15,I_23,20,0.7500258994955299
15,I_24,20,0.7500258994955299
15,I_25,31,0.6881552953287646
15,I_26,31,0.6881552953287646
15,I_27,31,0.6881552953287646
15,I_28,14,0.7615036797967717
15,I_29,14,0.7615036797967717
15,I_30,14,0.7615036797967717
15,N_31,47,0.4076658457361535
15,N_32,48,0.39655670612811555
15,I_33,46,0.4122774031929795
15,I_34,12,0.7672867872716164
15,I_35,36,0.6464614672261323
15,I_36,4,0.8334770509690925
15,I_37,4,0.8334770509690925
15,I_38,8,0.8092603613352002
15,I_39,18,0.7505996701512392
15,N_40,6,0.8166514251674599
15,N_41,3,0.835695217501226
15,N_42,44,0.5334959012196406
15,I_43,9,0.8045307889942656
15,I_44,7,0.8136956305966614
15,I_45,45,0.526182034612033
15,N_46,35,0.6634500571683591
15,N_47,10,0.7775962349197356
15,N_48,17,0.7543291817302149
16,I_01,41,0.5651737996676537
16,N_02,19,0.7215945259550032
16,I_03,26,0.671576815507076
16,I_04,40,0.5758322840090446
16,I_05,22,0.7173544590302026
16,I_06,17,0.7235203199146142
16,N_07,1,0.8475181629430686
16,N_08,4,0.7988265198870396
16,N_09,43,0.5543014305434698
16,I_10,38,0.5796658315714847
16,I_11,39,0.5777819555567829
16,I_12,24,0.6972476774684376
16,I_13,34,0.6536584870724296
16,I_14,42,0.5577868118820238
16,I_15,21,0.7174509690038778
16,I_16,27,0.6710385719396357
16,I_17,35,0.6520606923254703
16,I_18,33,0.6554320609523587
16,I_19,31,0.6633756367013944
16,I_20,37,0.5943540275083766
16,N_21,18,0.7234665926843681
16,I_22,15,0.7236385611445726
16,I_23,15,0.7236385611445726
16,I_24,15,0.7236385611445726
16,I_25,29,0.6652993046186202
16,I_26,29,0.6652993046186202
16,I_27,29,0.6652993046186202
16,I_28,11,0.7323171966963952
16,I_29,11,0.7323171966963952
16,I_30,11,0.7323171966963952
16,N_31,46,0.4142751450396177
16,N_32,47,0.40849079875206523
16,I_33,47,0.40849079875206523
16,I_34,7,0.7432031546683155
16,I_35,36,0.6475919654141271
16,I_36,2,0.8016243591287151
16,I_37,2,0.8016243591287151
16,I_38,9,0.7331678132411482
16,I_39,20,0.7196359522139643
16,N_40,13,0.7251741591933142
16,N_41,6,0.7432197342093118
16,N_42,44,0.5294978242862167
16,I_43,5,0.7715557982501957
16,I_44,8,0.7425689775307603
16,I_45,45,0.5216821893519998
16,N_46,32,0.6556790753770358
16,N_47,25,0.6960494695405447
16,N_48,23,0.7140381289704693
17,I_01,39,0.5747987238982183
17,N_02,16,0.730397825629787
17,I_03,26,0.679879579803876
17,I_04,38,0.5819538935452988
17,I_05,10,0.7405640033512215
17,I_06,20,0.707082117728261
17,N_07,1,0.8401028939580799
17,N_08,2,0.8309156512959687
17,N_09,42,0.5576002032381865
17,I_10,41,0.5688009014737778
