Policy_ID,Rank,TOPSIS Score,Distance to Ideal,Distance to Nadir,Cost_carbon_abatement Score,Social_acceptance_tech Score,Deployment_difficulty Score,Acceptance_policy_instrument Score,Perceived_equity Score,Administrative_burden Score,Relevance Score
I_34,28,0.46613302857866507,0.33164052727890586,0.28956390197425863,0.09967197293310641,0.05892677929895779,0.1313808808347891,0.10194414990458772,0.20075424529139824,0.040824829046386304,0.0
I_35,33,0.46442609437467,0.3323412300069999,0.28819167220555664,0.10191843949315212,0.057046137406437845,0.25198179196005704,0.10194414990458772,0.15056568396854866,0.2041241452319315,0.0
I_36,23,0.4673310876878829,0.3314773336191867,0.29081791575132226,0.0974255063730607,0.06080742119147771,0.01077996970952116,0.10194414990458772,0.15056568396854866,0.12247448713915891,0.0
I_37,23,0.4673310876878829,0.3314773336191867,0.29081791575132226,0.0974255063730607,0.06080742119147771,0.01077996970952116,0.10194414990458772,0.15056568396854866,0.12247448713915891,0.0
I_38,25,0.467173467737527,0.33156983372670956,0.29071493185883107,0.0974255063730607,0.06080742119147771,0.01077996970952116,0.13592553320611697,0.10037712264569912,0.12247448713915891,0.0
I_39,31,0.4659943228144759,0.3317217097588405,0.2894733897149688,0.09967197293310641,0.05892677929895779,0.1313808808347891,0.13592553320611697,0.20075424529139824,0.2041241452319315,0.0
N_40,19,0.4678606835631788,0.33152137804199217,0.291475960816266,0.13313065869421445,0.016298896401839385,0.0,0.13592553320611697,0.20075424529139824,0.2041241452319315,0.0
N_41,20,0.4677778163191675,0.331541481501973,0.29139662906125485,0.12995875900145684,0.012537612616799526,0.0,0.16990691650764622,0.15056568396854866,0.2041241452319315,0.0
N_42,40,0.4615271643186582,0.33488849593568615,0.2870342339489963,0.07387811998484738,0.10155466219607617,0.5039635839201141,0.16990691650764622,0.15056568396854866,0.2041241452319315,0.0
I_43,27,0.46689407811849665,0.33170112433644144,0.29050378977473706,0.05854845435914933,0.10155466219607617,0.02155993941904232,0.16990691650764622,0.10037712264569912,0.12247448713915891,0.0
I_44,26,0.46705952790873223,0.331605396253991,0.2906130570617529,0.05854845435914933,0.10155466219607617,0.02155993941904232,0.16990691650764622,0.15056568396854866,0.12247448713915891,0.0
I_45,40,0.4615271643186582,0.33488849593568615,0.2870342339489963,0.07387811998484738,0.10155466219607617,0.5039635839201141,0.16990691650764622,0.15056568396854866,0.2041241452319315,0.0
N_46,34,0.4641312001720788,0.33248871937574714,0.2879779311971473,0.06621328717199836,0.10155466219607617,0.2627617616695782,0.10194414990458772,0.15056568396854866,0.12247448713915891,0.0
N_47,22,0.46751952418530673,0.33172303968101935,0.29125386698111555,0.13313065869421445,0.016298896401839385,0.0,0.16990691650764622,0.05018856132284956,0.040824829046386304,0.0
N_48,32,0.46579804983929285,0.3317623126343339,0.2892805580151047,0.09967197293310641,0.05892677929895779,0.1313808808347891,0.06796276660305849,0.15056568396854866,0.2041241452319315,0.0
