Iteration,Policy_ID,Rank,TOPSIS Score
86,N_32,46,0.4778585799104217
86,I_33,44,0.4954759229568709
86,I_34,10,0.762816866397015
86,I_35,34,0.6230582101348265
86,I_36,1,0.8352412260749017
86,I_37,1,0.8352412260749017
86,I_38,4,0.8307002863311165
86,I_39,11,0.7600349072519724
86,N_40,6,0.8261668867429904
86,N_41,7,0.8125026903862577
86,N_42,48,0.45313146178838126
86,I_43,8,0.7966959677553533
86,I_44,12,0.7574622649406418
86,I_45,47,0.4616474067002905
86,N_46,35,0.62125965686677
86,N_47,9,0.7792073205962795
86,N_48,15,0.7364513264966661
87,I_01,37,0.5780425650301131
87,N_02,15,0.7196696497536252
87,I_03,28,0.6193903699450849
87,I_04,38,0.5753523943399752
87,I_05,12,0.7341546038053239
87,I_06,20,0.68798381821336
87,N_07,1,0.8276559555708464
87,N_08,6,0.764371872451155
87,N_09,39,0.569113117633227
87,I_10,41,0.5641080823878488
87,I_11,42,0.5571820955649763
87,I_12,25,0.6353377666198324
87,I_13,35,0.5833903523426264
87,I_14,36,0.5781645373564959
87,I_15,24,0.6783647309154522
87,I_16,27,0.6222193307828605
87,I_17,34,0.6078755807171569
87,I_18,29,0.6146617264198097
87,I_19,26,0.6240712663953094
87,I_20,43,0.5310535375572181
87,N_21,19,0.6912497057056047
87,I_22,22,0.6837933391906301
87,I_23,22,0.6837933391906301
87,I_24,22,0.6837933391906301
87,I_25,31,0.6143335612055996
87,I_26,31,0.6143335612055996
87,I_27,31,0.6143335612055996
87,I_28,17,0.6931397964740469
87,I_29,17,0.6931397964740469
87,I_30,17,0.6931397964740469
87,N_31,45,0.47327417032957236
87,N_32,46,0.468718705640135
87,I_33,44,0.4767380961150751
87,I_34,13,0.732681268484572
87,I_35,33,0.6088409756938064
87,I_36,3,0.7913323477741286
87,I_37,3,0.7913323477741286
87,I_38,14,0.7253782029197537
87,I_39,7,0.7485800411200125
87,N_40,2,0.8180897948342915
87,N_41,5,0.7908673707232501
87,N_42,48,0.44230724546452976
87,I_43,11,0.7348463222357902
87,I_44,9,0.738567269155564
87,I_45,47,0.4436894664196104
87,N_46,40,0.5646073370407532
87,N_47,10,0.7381787221438554
87,N_48,8,0.7388815922827136
88,I_01,40,0.5707450841497365
88,N_02,11,0.7139424789691438
88,I_03,22,0.6671025003911225
88,I_04,42,0.5694376248377098
88,I_05,10,0.7218728761306408
88,I_06,16,0.6892171937046492
88,N_07,2,0.8217147230571779
88,N_08,8,0.7305008265805693
88,N_09,41,0.5695627673305292
88,I_10,38,0.5750090017610857
88,I_11,36,0.5812518289750885
88,I_12,26,0.6526558807397134
88,I_13,30,0.6000709748646217
88,I_14,39,0.5749672986871168
88,I_15,17,0.6890383900488347
88,I_16,28,0.6255187401882227
88,I_17,35,0.5892147972882882
88,I_18,34,0.5940622227959163
88,I_19,29,0.62314159950289
88,I_20,43,0.5211037332408829
88,N_21,18,0.686400330422075
88,I_22,24,0.6638502169870016
88,I_23,24,0.6638502169870016
88,I_24,24,0.6638502169870016
88,I_25,32,0.5999321613346783
88,I_26,32,0.5999321613346783
88,I_27,32,0.5999321613346783
88,I_28,20,0.6699751024974889
88,I_29,20,0.6699751024974889
88,I_30,20,0.6699751024974889
88,N_31,46,0.46501240445977315
88,N_32,45,0.46597634207692085
88,I_33,44,0.4754270343776253
88,I_34,7,0.7502385260103229
88,I_35,27,0.6470291946736256
88,I_36,5,0.7833144750227884
88,I_37,5,0.7833144750227884
88,I_38,4,0.786279254259674
88,I_39,12,0.7126895437379038
88,N_40,3,0.7933252344348858
88,N_41,1,0.8277127068574422
88,N_42,47,0.4624358998323472
88,I_43,14,0.7002681158937809
88,I_44,13,0.7028896632243217
88,I_45,48,0.4509857425750959
88,N_46,37,0.5788359033982925
88,N_47,9,0.728555298736225
88,N_48,15,0.6973421987670023
89,I_01,37,0.5843516084601457
89,N_02,13,0.7299221635544286
89,I_03,25,0.6646322700438766
89,I_04,38,0.5811282862831925
89,I_05,12,0.7400229883356728
89,I_06,23,0.6916210138351863
89,N_07,3,0.8269434836969227
89,N_08,8,0.7772280467280837
89,N_09,40,0.569864796458432
89,I_10,42,0.5639868731175033
89,I_11,41,0.5694440684852846
89,I_12,27,0.6477387372040045
89,I_13,35,0.5934318516574918
89,I_14,39,0.571822948920843
89,I_15,24,0.6911808812584682
89,I_16,28,0.6414850815187317
89,I_17,33,0.6206391571825981
89,I_18,34,0.6181837351944722
89,I_19,26,0.6543593753186667
89,I_20,43,0.5328461646874424
89,N_21,19,0.69652969061774
89,I_22,21,0.6931938124715312
89,I_23,21,0.6931938124715312
89,I_24,21,0.6931938124715312
89,I_25,31,0.6236609345488853
89,I_26,31,0.6236609345488853
89,I_27,31,0.6236609345488853
89,I_28,17,0.7040459917812895
89,I_29,17,0.7040459917812895
89,I_30,17,0.7040459917812895
89,N_31,45,0.46966905801401887
89,N_32,46,0.46150074098957866
89,I_33,44,0.48714475869413204
89,I_34,9,0.7536002885734516
89,I_35,29,0.6387176387708924
89,I_36,1,0.8384376003323947
89,I_37,1,0.8384376003323947
89,I_38,7,0.7794378981684017
89,I_39,14,0.7283848520771153
89,N_40,4,0.8143631937285926
89,N_41,5,0.807619502407093
89,N_42,48,0.45732884286946685
89,I_43,11,0.7498455409823073
89,I_44,6,0.7931454942313161
89,I_45,47,0.4581387540399159
89,N_46,36,0.5928290476210203
89,N_47,10,0.7503914955677208
89,N_48,15,0.7088611013553043
90,I_01,37,0.5784569384193293
90,N_02,12,0.7424281075211008
90,I_03,24,0.6719399977667837
90,I_04,39,0.5721559117653516
90,I_05,13,0.7263878420818274
90,I_06,25,0.667281526055896
90,N_07,3,0.8265808130641804
90,N_08,8,0.7806148804610874
90,N_09,38,0.5769405389433897
90,I_10,40,0.5655692994352575
90,I_11,41,0.565029622046913
90,I_12,26,0.646229210289926
90,I_13,35,0.5905514069177522
90,I_14,42,0.5604323370822921
90,I_15,23,0.6824777286407134
90,I_16,28,0.6348388616867536
90,I_17,33,0.610026277050027
90,I_18,29,0.6247481027487984
90,I_19,27,0.640618452662142
90,I_20,43,0.5367379914433998
90,N_21,14,0.7206815541708793
90,I_22,21,0.6935432944500576
90,I_23,21,0.6935432944500576
90,I_24,21,0.6935432944500576
90,I_25,31,0.6214427380064353
90,I_26,31,0.6214427380064353
90,I_27,31,0.6214427380064353
90,I_28,18,0.7038892611331393
90,I_29,18,0.7038892611331393
90,I_30,18,0.7038892611331393
90,N_31,45,0.4777083249208261
90,N_32,45,0.4777083249208261
90,I_33,44,0.4890979049992459
90,I_34,11,0.747998683474548
90,I_35,34,0.5943751748590449
90,I_36,1,0.829425999627692
90,I_37,1,0.829425999627692
90,I_38,4,0.8060020225654917
90,I_39,16,0.705574071057189
90,N_40,6,0.7926691659600863
90,N_41,5,0.8055650552018705
90,N_42,47,0.44890304855036217
90,I_43,10,0.753863332872085
90,I_44,7,0.7884265133671026
90,I_45,48,0.4435955099844388
90,N_46,36,0.5860596783710341
90,N_47,9,0.7747145867491424
90,N_48,15,0.7160734230269842
91,I_01,38,0.5805997006832716
91,N_02,11,0.7562500500478343
91,I_03,25,0.6756004415831519
91,I_04,39,0.5774065159619457
91,I_05,12,0.7440867948724849
91,I_06,23,0.685992816331405
91,N_07,3,0.8302778775501236
91,N_08,8,0.7996467921001362
91,N_09,36,0.5877115532974998
91,I_10,42,0.5552459559441638
91,I_11,40,0.5668553417987482
91,I_12,26,0.642070330741706
91,I_13,35,0.587860975381655
91,I_14,41,0.564671050557188
91,I_15,24,0.6853056509504172
91,I_16,27,0.6372420908046199
91,I_17,33,0.6231142745134287
91,I_18,28,0.6367039929308688
91,I_19,29,0.6351271691885495
91,I_20,43,0.5379097122680359
91,N_21,14,0.736313100271795
91,I_22,21,0.7054754921047071
91,I_23,21,0.7054754921047071
91,I_24,21,0.7054754921047071
91,I_25,31,0.6317374416153608
91,I_26,31,0.6317374416153608
91,I_27,31,0.6317374416153608
91,I_28,17,0.7176059484720838
91,I_29,17,0.7176059484720838
91,I_30,17,0.7176059484720838
91,N_31,46,0.4761304295637176
91,N_32,45,0.4787329802110184
91,I_33,44,0.4838326952502683
91,I_34,13,0.7401700087975945
91,I_35,34,0.6017624685795404
91,I_36,1,0.8380055133498593
91,I_37,1,0.8380055133498593
91,I_38,6,0.80564230774894
91,I_39,15,0.7291311760464968
91,N_40,4,0.8200968388467937
91,N_41,7,0.8001441334928152
91,N_42,48,0.4478801872724851
91,I_43,9,0.7667660353902278
91,I_44,10,0.7618780776578584
91,I_45,47,0.45666858733633836
91,N_46,37,0.586291057794254
91,N_47,5,0.8129281601746461
91,N_48,19,0.7099891706782862
92,I_01,38,0.5845234885695031
92,N_02,11,0.749501382112367
92,I_03,26,0.6499757216858922
92,I_04,37,0.5906515575899693
92,I_05,14,0.7360956417761407
92,I_06,24,0.6783696215268639
92,N_07,1,0.836399389264645
92,N_08,9,0.7590756263021586
92,N_09,40,0.5722932880445516
92,I_10,39,0.5753290679815338
92,I_11,41,0.5690563088950918
92,I_12,25,0.6534855545247008
92,I_13,36,0.5995150931401474
92,I_14,42,0.5636990520866015
92,I_15,20,0.6866034853211416
92,I_16,28,0.6418781609742513
92,I_17,33,0.60336311054772
92,I_18,35,0.6010410659640198
92,I_19,27,0.6436110885450882
92,I_20,43,0.5533021885492833
92,N_21,16,0.7050382554013561
92,I_22,22,0.6818057345954323
92,I_23,22,0.6818057345954323
92,I_24,22,0.6818057345954323
92,I_25,30,0.6144451449757714
92,I_26,30,0.6144451449757714
92,I_27,30,0.6144451449757714
92,I_28,18,0.6914060223239712
92,I_29,18,0.6914060223239712
92,I_30,18,0.6914060223239712
92,N_31,45,0.4660812166521372
92,N_32,46,0.46527711062109617
92,I_33,44,0.48341990254055456
92,I_34,7,0.7689827301959663
92,I_35,32,0.6080723320083709
92,I_36,2,0.8362256606394636
92,I_37,2,0.8362256606394636
92,I_38,8,0.7603075251639912
92,I_39,12,0.7456191285851256
92,N_40,4,0.8264993339865166
92,N_41,5,0.82034128479611
92,N_42,48,0.4630352860422081
92,I_43,13,0.737029191087514
92,I_44,6,0.7708004936809961
92,I_45,47,0.4638025057422829
92,N_46,34,0.6032568320517276
92,N_47,10,0.7586307722180203
92,N_48,15,0.7205843559871012
93,I_01,41,0.5751728553761011
93,N_02,15,0.7144330404077103
93,I_03,25,0.6623204433324722
93,I_04,40,0.576135370189507
93,I_05,12,0.7260224846914795
93,I_06,23,0.6876138185196172
93,N_07,1,0.8251311914457209
93,N_08,8,0.7798782637404316
93,N_09,38,0.5897898773607948
93,I_10,39,0.5800242619239429
93,I_11,37,0.5901591087523693
93,I_12,26,0.6580708584589412
93,I_13,35,0.6055386047142065
93,I_14,42,0.5557311483967476
93,I_15,24,0.6843129253073411
93,I_16,27,0.6467045159472367
93,I_17,29,0.6300493241472171
93,I_18,33,0.6266623743672919
93,I_19,28,0.6413735589093457
93,I_20,43,0.5405461900731117
93,N_21,14,0.7241462256745748
93,I_22,20,0.6965670538160853
93,I_23,20,0.6965670538160853
93,I_24,20,0.6965670538160853
93,I_25,31,0.6268082658927873
93,I_26,31,0.6268082658927873
93,I_27,31,0.6268082658927873
93,I_28,17,0.7071999860144911
93,I_29,17,0.7071999860144911
93,I_30,17,0.7071999860144911
93,N_31,47,0.4730518777652466
93,N_32,45,0.4756067258837823
93,I_33,44,0.49179169217246527
93,I_34,10,0.7440867348890143
93,I_35,36,0.5964365189419308
93,I_36,3,0.8071388090706066
93,I_37,3,0.8071388090706066
93,I_38,7,0.7821575546046851
93,I_39,13,0.7257541567631697
93,N_40,5,0.7986941677736394
93,N_41,2,0.8166276602320947
93,N_42,46,0.4745997637988989
93,I_43,9,0.7555622911681794
93,I_44,11,0.7273683090846699
93,I_45,48,0.46724371305469203
93,N_46,34,0.6160872256400014
93,N_47,6,0.7853939966551334
93,N_48,22,0.6886059456589415
94,I_01,37,0.5877747768940269
94,N_02,12,0.7431999326448641
94,I_03,25,0.6489570153193976
94,I_04,38,0.5870511001142943
94,I_05,10,0.7565475074014478
94,I_06,21,0.6873971659526691
94,N_07,1,0.832897508257098
94,N_08,9,0.7659268327050616
94,N_09,39,0.5808659052253174
94,I_10,40,0.5761217638153795
94,I_11,42,0.5685959036266576
94,I_12,26,0.643117617852948
94,I_13,36,0.5904939605260876
94,I_14,41,0.5705593877834216
94,I_15,20,0.6881315461996902
94,I_16,28,0.6305811675797635
94,I_17,34,0.6173046001781581
94,I_18,29,0.6198845775961418
94,I_19,27,0.6324204080457345
94,I_20,43,0.5439084995570382
94,N_21,15,0.712375366653586
94,I_22,23,0.6872132801664489
94,I_23,23,0.6872132801664489
94,I_24,23,0.6872132801664489
94,I_25,31,0.6185606100456398
94,I_26,31,0.6185606100456398
94,I_27,31,0.6185606100456398
94,I_28,18,0.6958926391492549
94,I_29,18,0.6958926391492549
94,I_30,18,0.6958926391492549
94,N_31,46,0.4731201997529128
94,N_32,45,0.47529582424665134
94,I_33,44,0.4903539697044637
94,I_34,11,0.7537803455283492
94,I_35,33,0.6182863153552259
94,I_36,2,0.8298929639707259
94,I_37,2,0.8298929639707259
94,I_38,8,0.7672741948243706
94,I_39,16,0.7087209426355379
94,N_40,4,0.8099240384449523
94,N_41,5,0.8096990737231199
94,N_42,48,0.4477345136254607
94,I_43,13,0.7407902097713833
94,I_44,6,0.7896559765929194
94,I_45,47,0.45809386405693814
94,N_46,35,0.6004665863880446
94,N_47,7,0.7747499571247987
94,N_48,14,0.7263399493935391
95,I_01,41,0.5688058515447281
95,N_02,16,0.7014820348081555
95,I_03,26,0.643593724711254
95,I_04,42,0.5678271112445947
95,I_05,13,0.7252180326371789
95,I_06,24,0.67505700766244
95,N_07,1,0.8298552180036464
95,N_08,8,0.7551173900886474
95,N_09,33,0.5937381197957131
95,I_10,40,0.5727181454384309
95,I_11,39,0.5743262879882672
95,I_12,25,0.6454728013696347
95,I_13,36,0.5895708320578151
95,I_14,38,0.5767030730255788
95,I_15,20,0.6802921865684816
95,I_16,28,0.6331235534780147
95,I_17,34,0.5927826501333715
95,I_18,29,0.6118166079073852
95,I_19,27,0.6416083960664288
95,I_20,43,0.5240329956863666
95,N_21,11,0.7301072426736716
95,I_22,22,0.676767017373961
95,I_23,22,0.676767017373961
95,I_24,22,0.676767017373961
95,I_25,31,0.6076655981982482
95,I_26,31,0.6076655981982482
95,I_27,31,0.6076655981982482
95,I_28,18,0.6856834100088482
95,I_29,18,0.6856834100088482
95,I_30,18,0.6856834100088482
95,N_31,46,0.47209353883701416
95,N_32,45,0.4840647881134788
95,I_33,44,0.4925215096878358
95,I_34,15,0.7195555548403966
95,I_35,35,0.5909733989439245
95,I_36,4,0.794459399060975
95,I_37,4,0.794459399060975
95,I_38,9,0.7402389226908842
95,I_39,14,0.7201819371245373
95,N_40,3,0.7949319181955222
95,N_41,2,0.7971671514549048
95,N_42,48,0.4535084429837055
95,I_43,12,0.7287473441396853
95,I_44,6,0.7913160006845523
95,I_45,47,0.46404336260016005
95,N_46,37,0.5795911697725815
95,N_47,7,0.7729059898339052
95,N_48,10,0.7401008608412978
96,I_01,39,0.5716128831383086
96,N_02,16,0.7373407553182032
96,I_03,23,0.6845557344286745
96,I_04,38,0.5751408990960413
96,I_05,12,0.7540135188953124
96,I_06,25,0.6793849008310414
96,N_07,3,0.8353871972954557
96,N_08,8,0.801506029733477
96,N_09,37,0.5881142404836478
96,I_10,41,0.5682745727007029
96,I_11,40,0.5710892783862012
96,I_12,26,0.6523513876365774
96,I_13,36,0.5943457279959357
96,I_14,42,0.5658819331419471
96,I_15,24,0.6832152978212765
96,I_16,29,0.6346295590893213
96,I_17,34,0.6206087618511473
96,I_18,33,0.6209404767401044
96,I_19,28,0.6358691227741794
96,I_20,43,0.5355254828168047
96,N_21,15,0.7373758042279323
96,I_22,21,0.7069839765894319
96,I_23,21,0.7069839765894319
96,I_24,21,0.7069839765894319
96,I_25,31,0.6321723448633094
96,I_26,31,0.6321723448633094
96,I_27,31,0.6321723448633094
96,I_28,18,0.7179245814786089
96,I_29,18,0.7179245814786089
96,I_30,18,0.7179245814786089
96,N_31,46,0.4777237603130093
96,N_32,45,0.479299045464124
96,I_33,44,0.48881164825807766
96,I_34,11,0.7586365690657777
96,I_35,27,0.6370542897304579
96,I_36,5,0.8238094852356462
96,I_37,5,0.8238094852356462
96,I_38,4,0.824853284632349
96,I_39,13,0.7486080249150152
96,N_40,2,0.8358006538589945
96,N_41,1,0.8405331221321866
96,N_42,47,0.4616575077897097
96,I_43,10,0.7719506287578481
96,I_44,9,0.7897657166380095
96,I_45,47,0.4616575077897097
96,N_46,35,0.6081613177273449
96,N_47,7,0.8080293506695861
96,N_48,14,0.7413863137000125
97,I_01,38,0.5931083841441835
97,N_02,12,0.7428438101998452
97,I_03,25,0.6625216701509102
97,I_04,37,0.5939305786516386
97,I_05,10,0.757733064653289
97,I_06,23,0.6893994749214305
97,N_07,3,0.826147824344207
97,N_08,5,0.813064621030039
97,N_09,39,0.5874706544019475
97,I_10,41,0.5730911821917379
97,I_11,40,0.5796736130278963
97,I_12,26,0.6529963651853229
97,I_13,36,0.5977545935486609
97,I_14,42,0.5547355091866085
97,I_15,24,0.6828440022580398
97,I_16,32,0.6346308298397326
97,I_17,31,0.6360271831649938
97,I_18,27,0.6402626130352638
97,I_19,33,0.6341507606107795
97,I_20,43,0.527059609186135
97,N_21,15,0.728259542606595
97,I_22,20,0.713244149334283
97,I_23,20,0.713244149334283
97,I_24,20,0.713244149334283
97,I_25,29,0.6383092904257829
97,I_26,29,0.6383092904257829
97,I_27,29,0.6383092904257829
97,I_28,17,0.7263358727783225
97,I_29,17,0.7263358727783225
97,I_30,17,0.7263358727783225
97,N_31,44,0.4845868077081418
97,N_32,46,0.47767766609706286
97,I_33,45,0.48384050645249604
97,I_34,11,0.7467336677162295
97,I_35,35,0.6099422189704269
97,I_36,1,0.8368878380866063
97,I_37,1,0.8368878380866063
97,I_38,7,0.7928303548201201
97,I_39,14,0.7322696881309454
97,N_40,4,0.81636950379388
97,N_41,6,0.810890373770452
97,N_42,47,0.4639157270860337
97,I_43,9,0.7865668932184112
97,I_44,13,0.7389459583216299
97,I_45,48,0.4560207465377945
97,N_46,34,0.6188497168426911
97,N_47,8,0.7881040348290637
97,N_48,22,0.7115344893677689
98,I_01,39,0.5839484286519182
98,N_02,14,0.7116916185524802
98,I_03,27,0.6389759845523744
98,I_04,38,0.5859785155663317
98,I_05,10,0.73579089561563
98,I_06,24,0.6754066754427122
98,N_07,1,0.8212889709712938
98,N_08,6,0.7824882192068318
98,N_09,42,0.5693785662063879
98,I_10,37,0.5873845067407557
98,I_11,40,0.5831087153560083
98,I_12,25,0.6547571006896037
98,I_13,35,0.5987646166451019
98,I_14,41,0.5728438872314587
98,I_15,23,0.6806747633650071
98,I_16,26,0.6429347722636399
98,I_17,33,0.6127510745860059
98,I_18,34,0.6125822399026356
98,I_19,28,0.6350234433656626
98,I_20,43,0.5197112185763018
98,N_21,19,0.6967941449202942
98,I_22,21,0.6939463120231101
98,I_23,21,0.6939463120231101
98,I_24,21,0.6939463120231101
98,I_25,31,0.6206782424367158
98,I_26,31,0.6206782424367158
98,I_27,31,0.6206782424367158
98,I_28,17,0.7040360517663581
98,I_29,17,0.7040360517663581
98,I_30,17,0.7040360517663581
98,N_31,44,0.48612747825665403
98,N_32,46,0.475897505136148
98,I_33,45,0.4832547102995974
98,I_34,12,0.7248525867223252
98,I_35,29,0.6336700737676759
98,I_36,2,0.8140510980988196
98,I_37,2,0.8140510980988196
98,I_38,9,0.7381500287407836
98,I_39,15,0.7062523042466484
98,N_40,7,0.7766011647348805
98,N_41,4,0.8022232777383197
98,N_42,47,0.460754505002334
98,I_43,8,0.7513581048739523
98,I_44,5,0.7909768385998852
98,I_45,48,0.4525285826423528
98,N_46,36,0.5952696120051226
98,N_47,11,0.7296133674729967
98,N_48,13,0.7193231087815876
99,I_01,41,0.5634152832934569
99,N_02,12,0.732906852998238
99,I_03,26,0.6625746802426693
99,I_04,40,0.572743364642603
99,I_05,14,0.7193085245298848
99,I_06,18,0.6836427768264182
99,N_07,3,0.8278023838038349
99,N_08,11,0.7405669245821399
99,N_09,39,0.5752691996314638
99,I_10,37,0.5860541450466518
99,I_11,35,0.5947912458720526
99,I_12,25,0.6680542419420503
99,I_13,29,0.6130879071714577
99,I_14,42,0.5482131668878294
99,I_15,17,0.6909058601009175
99,I_16,27,0.6458317063181116
99,I_17,33,0.6008967847300977
99,I_18,34,0.5957458562444333
99,I_19,28,0.6300772480874516
99,I_20,43,0.5431484064231343
99,N_21,13,0.7195137962986357
99,I_22,23,0.6711355012680663
99,I_23,23,0.6711355012680663
99,I_24,23,0.6711355012680663
99,I_25,31,0.6064548299362685
99,I_26,31,0.6064548299362685
99,I_27,31,0.6064548299362685
99,I_28,20,0.6777784747482123
99,I_29,20,0.6777784747482123
99,I_30,20,0.6777784747482123
99,N_31,48,0.4603197708281853
99,N_32,46,0.47017169065484665
99,I_33,47,0.4617989091236252
99,I_34,8,0.7634515796501508
99,I_35,36,0.5929863157223586
99,I_36,4,0.8062154381902141
99,I_37,4,0.8062154381902141
99,I_38,7,0.7742651565557543
99,I_39,9,0.7624157599385841
99,N_40,2,0.8292678004408292
99,N_41,1,0.8330261050630554
99,N_42,44,0.48404277457919054
99,I_43,15,0.7166891980129118
99,I_44,10,0.7462529179575778
99,I_45,45,0.4736889823074762
99,N_46,38,0.5856324746923641
99,N_47,6,0.777545844643683
99,N_48,16,0.6927863273596592
100,I_01,40,0.5801098971975912
100,N_02,14,0.7269578516993466
100,I_03,26,0.6573988203197797
100,I_04,39,0.5811317313491791
100,I_05,12,0.7515488177202487
100,I_06,24,0.6796477453202138
100,N_07,3,0.8344655884025011
100,N_08,8,0.7669354949435983
100,N_09,41,0.5642330616585436
100,I_10,38,0.5822604408943629
100,I_11,37,0.5830224465432415
100,I_12,25,0.6633279987732992
100,I_13,35,0.6095679427817744
100,I_14,42,0.5628294901515295
100,I_15,23,0.6871741905789162
100,I_16,27,0.6395816864947682
100,I_17,30,0.620855517691098
100,I_18,29,0.6237648554044972
100,I_19,28,0.6390725947623457
100,I_20,43,0.5579608017749731
100,N_21,16,0.7110574329386582
100,I_22,21,0.687357272090837
100,I_23,21,0.687357272090837
100,I_24,21,0.687357272090837
100,I_25,32,0.6191029426581919
100,I_26,32,0.6191029426581919
100,I_27,32,0.6191029426581919
100,I_28,18,0.6966781047333769
100,I_29,18,0.6966781047333769
100,I_30,18,0.6966781047333769
100,N_31,47,0.4650858339377915
100,N_32,48,0.4638253743434498
100,I_33,46,0.47157621779638853
100,I_34,10,0.7543072311943707
100,I_35,34,0.6173629814645591
100,I_36,4,0.8324246712316112
100,I_37,4,0.8324246712316112
100,I_38,9,0.7665531799410514
100,I_39,11,0.7537417213882235
100,N_40,2,0.8418742618551922
100,N_41,1,0.8595493137320803
100,N_42,44,0.47710807599454313
100,I_43,13,0.7452288282939726
100,I_44,6,0.7982049810088983
100,I_45,44,0.47710807599454313
100,N_46,36,0.6063132805607305
100,N_47,7,0.770949401665815
100,N_48,15,0.7176526095259507
101,I_01,36,0.5915513565630067
101,N_02,12,0.7422263333170935
101,I_03,26,0.6388023106023318
101,I_04,37,0.5882925266573669
101,I_05,13,0.7378336857865179
101,I_06,24,0.6786082800031993
101,N_07,4,0.8254146323693721
101,N_08,8,0.7884189845362498
101,N_09,41,0.5819411325474075
101,I_10,39,0.5836323044365007
101,I_11,38,0.5873154556216502
101,I_12,25,0.6612923406374875
101,I_13,35,0.6058208764114924
101,I_14,42,0.5766166289581985
101,I_15,23,0.6824796755195158
101,I_16,28,0.6302355633572594
101,I_17,33,0.6213337450929586
101,I_18,34,0.6174044323146959
101,I_19,27,0.636665362846057
101,I_20,43,0.5415129060884
101,N_21,15,0.7241957939072757
101,I_22,21,0.6974888147757099
101,I_23,21,0.6974888147757099
101,I_24,21,0.6974888147757099
101,I_25,30,0.6253831859840837
101,I_26,30,0.6253831859840837
101,I_27,30,0.6253831859840837
101,I_28,18,0.7087086122901589
101,I_29,18,0.7087086122901589
101,I_30,18,0.7087086122901589
101,N_31,45,0.4765628664925364
101,N_32,46,0.4758352272421158
101,I_33,44,0.4884733813944517
101,I_34,10,0.7569072193899382
101,I_35,32,0.6247370247680237
101,I_36,2,0.8302682439004617
101,I_37,2,0.8302682439004617
101,I_38,9,0.7580890432678201
101,I_39,16,0.7163589422713266
101,N_40,5,0.8202066504664313
101,N_41,1,0.852623372890004
101,N_42,47,0.4634774872182117
101,I_43,11,0.7539518457661117
101,I_44,7,0.7904891241851457
101,I_45,48,0.455073037427444
101,N_46,40,0.5820666090046668
101,N_47,6,0.7976780711460032
101,N_48,14,0.7318106349464377
102,I_01,36,0.5900869575014585
102,N_02,10,0.7360186763370783
102,I_03,25,0.6637614984938545
102,I_04,38,0.585652153430219
102,I_05,12,0.7355602803636669
102,I_06,23,0.6813406002710508
102,N_07,3,0.8278843617600785
102,N_08,6,0.7820330855568413
102,N_09,39,0.5843025608849772
102,I_10,40,0.5777164172139307
102,I_11,41,0.5773652800313244
102,I_12,26,0.6583287506307492
102,I_13,35,0.6027761229670987
102,I_14,42,0.5770987648010908
102,I_15,24,0.6812986934777221
102,I_16,28,0.6257845042558148
102,I_17,34,0.6149916295151725
102,I_18,33,0.6208475721994323
102,I_19,27,0.6358355639122605
102,I_20,43,0.5388873353808209
102,N_21,16,0.7216831884280199
102,I_22,21,0.6951966815367091
102,I_23,21,0.6951966815367091
102,I_24,21,0.6951966815367091
102,I_25,30,0.6239216148664196
102,I_26,30,0.6239216148664196
102,I_27,30,0.6239216148664196
102,I_28,18,0.7061396133776107
102,I_29,18,0.7061396133776107
102,I_30,18,0.7061396133776107
102,N_31,45,0.47310488202231415
102,N_32,46,0.47229905343588946
102,I_33,44,0.4793107716691578
102,I_34,11,0.7357399422320898
102,I_35,37,0.5896822452232859
102,I_36,4,0.826281256167934
102,I_37,4,0.826281256167934
102,I_38,8,0.7749456330565083
102,I_39,13,0.7296183653214579
102,N_40,2,0.8300751227755556
102,N_41,1,0.8379191134065404
102,N_42,47,0.46608714299720366
102,I_43,9,0.7505925609946242
102,I_44,15,0.7234320521624423
102,I_45,48,0.4576421796471763
102,N_46,32,0.6237328032556623
102,N_47,7,0.7806384538397853
102,N_48,14,0.7272036774083263
103,I_01,40,0.5724193405171112
103,N_02,13,0.7236088487466208
103,I_03,25,0.6771035729383287
103,I_04,41,0.5711889546632167
103,I_05,17,0.7202492053944646
103,I_06,24,0.6821615223865515
103,N_07,1,0.829116179273848
103,N_08,6,0.8101433505409011
103,N_09,39,0.5796317585528982
103,I_10,37,0.5863775445613748
103,I_11,38,0.581988078862072
103,I_12,26,0.6573163261512821
103,I_13,35,0.6031712301075548
103,I_14,42,0.5627577118775656
103,I_15,23,0.6879749902782288
103,I_16,27,0.6451452116368084
103,I_17,30,0.6355495828810095
103,I_18,31,0.6352078624973668
103,I_19,28,0.6425203271115901
103,I_20,43,0.5427115910752022
103,N_21,22,0.7064584595243408
103,I_22,19,0.7110953589012182
103,I_23,19,0.7110953589012182
103,I_24,19,0.7110953589012182
103,I_25,33,0.6350990953093175
103,I_26,33,0.6350990953093175
103,I_27,33,0.6350990953093175
103,I_28,15,0.7228379984821041
103,I_29,15,0.7228379984821041
103,I_30,15,0.7228379984821041
103,N_31,45,0.48696816861150677
103,N_32,46,0.47457940255363823
103,I_33,44,0.4881264851936094
103,I_34,12,0.7241846566046574
103,I_35,29,0.6408937784462423
103,I_36,4,0.810572090010687
103,I_37,4,0.810572090010687
103,I_38,3,0.8114223324470279
103,I_39,11,0.7344560870383228
103,N_40,7,0.7976493659069502
103,N_41,2,0.8223728712548323
103,N_42,47,0.4604643267837746
